recorded;radonShortTermAvg (pCi/L);humidity (%);temp (°F)
2018-12-30T08:22:47;2.0;29.5;58.0
2018-12-30T09:22:47;2.2;29.5;58.0
2018-12-30T10:22:47;2.2;29.0;58.0
2018-12-30T11:22:47;2.3;29.0;58.0
2018-12-30T12:22:47;2.5;29.0;58.0
2018-12-30T13:22:47;2.4;28.5;58.0
2018-12-30T14:22:47;2.5;28.0;58.0
2018-12-30T15:22:47;2.5;28.0;58.0
2018-12-30T16:22:47;2.8;28.5;59.0
2018-12-30T17:22:47;2.8;29.5;59.0
2018-12-30T18:22:47;2.9;29.0;59.0
2018-12-30T19:22:47;3.1;28.0;58.0
2018-12-30T20:22:47;3.0;28.0;57.0
2018-12-30T21:22:47;3.1;28.0;57.0
2018-12-30T22:22:47;3.3;28.0;56.0
2018-12-30T23:22:47;3.4;28.5;56.0
2018-12-31T00:22:47;3.5;29.0;56.0
2018-12-31T01:22:47;3.5;29.0;56.0
2018-12-31T02:22:47;3.3;29.5;56.0
2018-12-31T03:22:47;3.1;29.0;56.0
2018-12-31T04:22:47;3.2;29.5;56.0
2018-12-31T05:22:47;3.0;29.5;56.0
2018-12-31T06:22:47;3.2;29.0;56.0
2018-12-31T07:22:47;3.4;30.0;56.0
2018-12-31T08:22:47;3.4;30.0;56.0
2018-12-31T09:22:47;3.6;30.5;56.0
2018-12-31T10:22:47;3.6;30.0;56.0
2018-12-31T11:22:47;3.6;30.5;56.0
2018-12-31T12:22:47;3.6;30.0;56.0
2018-12-31T13:22:47;3.7;30.0;56.0
2018-12-31T14:22:47;3.9;30.0;56.0
2018-12-31T15:22:47;4.2;29.5;56.0
2018-12-31T16:22:47;4.2;29.0;56.0
2018-12-31T17:22:47;4.3;28.5;56.0
2018-12-31T18:22:47;4.2;28.5;56.0
2018-12-31T19:22:47;4.2;28.5;55.0
2018-12-31T20:22:47;4.3;29.0;55.0
2018-12-31T21:22:47;4.3;29.5;55.0
2018-12-31T22:22:47;4.2;30.5;55.0
2018-12-31T23:22:47;4.1;31.0;55.0
2019-01-01T00:22:47;4.1;32.5;55.0
2019-01-01T01:22:47;4.0;33.5;56.0
2019-01-01T02:22:47;4.1;34.0;56.0
2019-01-01T03:22:47;4.3;34.5;56.0
2019-01-01T04:22:47;4.2;34.5;55.0
2019-01-01T05:22:47;4.1;35.0;56.0
2019-01-01T06:22:47;3.9;35.0;56.0
2019-01-01T07:22:47;3.7;34.5;56.0
2019-01-01T08:22:47;3.7;32.0;55.0
2019-01-01T09:22:47;3.4;30.5;55.0
2019-01-01T10:22:47;3.3;29.5;55.0
2019-01-01T11:22:47;3.4;29.0;55.0
2019-01-01T12:22:47;3.4;28.5;55.0
2019-01-01T13:22:47;3.2;28.5;55.0
2019-01-01T14:22:47;3.1;28.0;55.0
2019-01-01T15:22:47;2.8;28.0;55.0
2019-01-01T16:22:47;2.5;28.0;56.0
2019-01-01T17:22:47;2.3;28.5;56.0
2019-01-01T18:22:47;2.3;29.5;56.0
2019-01-01T19:22:47;2.1;30.5;56.0
2019-01-01T20:22:47;1.9;31.0;56.0
2019-01-01T21:22:47;1.9;31.5;55.0
2019-01-01T22:22:47;1.9;32.0;56.0
2019-01-01T23:22:47;1.9;31.0;55.0
2019-01-02T00:22:47;1.8;30.0;54.0
2019-01-02T01:22:47;1.6;29.5;54.0
2019-01-02T02:22:47;1.6;31.0;55.0
2019-01-02T03:22:47;1.4;31.0;55.0
2019-01-02T04:22:47;1.6;29.5;54.0
2019-01-02T05:22:47;1.7;30.5;55.0
2019-01-02T06:22:47;1.9;30.0;55.0
2019-01-02T07:22:47;2.0;30.0;55.0
2019-01-02T08:22:47;2.0;30.0;55.0
2019-01-02T09:22:47;2.0;30.0;55.0
2019-01-02T10:22:47;2.0;30.0;55.0
2019-01-02T11:22:47;1.8;30.0;55.0
2019-01-02T12:22:47;1.8;29.5;55.0
2019-01-02T13:22:47;1.7;29.5;55.0
2019-01-02T14:21:44;1.7;29.5;55.0
2019-01-02T15:21:44;1.8;29.5;55.0
2019-01-02T16:21:44;1.8;29.5;55.0
2019-01-02T17:21:44;1.9;31.0;56.0
2019-01-02T18:21:44;1.9;29.5;56.0
2019-01-02T19:21:44;1.8;32.0;55.0
2019-01-02T20:21:44;2.1;38.0;55.0
2019-01-02T21:21:44;2.1;37.0;54.0
2019-01-02T22:21:44;2.2;36.5;55.0
2019-01-02T23:21:44;2.2;38.5;56.0
2019-01-03T00:21:44;2.3;39.5;56.0
2019-01-03T01:21:44;2.4;39.5;56.0
2019-01-03T02:21:44;2.3;38.5;56.0
2019-01-03T03:21:44;2.5;38.0;55.0
2019-01-03T04:21:44;2.2;37.0;55.0
2019-01-03T05:21:44;2.0;34.5;55.0
2019-01-03T06:21:44;1.8;34.0;55.0
2019-01-03T07:21:44;1.6;35.0;55.0
2019-01-03T08:21:44;1.5;35.0;55.0
2019-01-03T09:21:44;1.4;34.0;55.0
2019-01-03T10:21:44;1.5;33.5;55.0
2019-01-03T11:21:44;1.5;32.5;55.0
2019-01-03T12:21:44;1.5;32.0;55.0
2019-01-03T13:21:44;1.6;31.5;55.0
2019-01-03T14:21:44;1.5;30.5;55.0
2019-01-03T15:21:44;1.7;30.5;55.0
2019-01-03T16:21:44;1.8;32.0;56.0
2019-01-03T17:21:44;1.8;31.0;55.0
2019-01-03T18:21:44;1.8;32.0;55.0
2019-01-03T19:21:44;1.9;31.5;55.0
2019-01-03T20:21:44;1.8;31.0;54.0
2019-01-03T21:21:44;1.7;30.5;54.0
2019-01-03T22:21:44;1.6;30.5;54.0
2019-01-03T23:21:44;1.7;30.5;54.0
2019-01-04T00:21:44;1.6;31.5;54.0
2019-01-04T01:21:44;1.6;32.0;54.0
2019-01-04T02:21:44;1.8;32.0;54.0
2019-01-04T03:21:44;1.7;32.0;54.0
2019-01-04T04:21:44;1.8;32.0;55.0
2019-01-04T05:21:44;1.9;31.0;54.0
2019-01-04T06:21:44;1.9;30.5;54.0
2019-01-04T07:21:44;2.1;32.0;54.0
2019-01-04T08:21:44;2.1;32.0;54.0
2019-01-04T09:21:44;2.1;32.0;55.0
2019-01-04T10:21:44;2.1;32.0;55.0
2019-01-04T11:21:44;2.1;31.5;55.0
2019-01-04T12:21:44;2.1;31.0;55.0
2019-01-04T13:21:44;2.1;31.0;55.0
2019-01-04T14:21:44;2.2;31.0;55.0
2019-01-04T15:21:44;2.2;30.0;55.0
2019-01-04T16:21:44;2.3;30.0;55.0
2019-01-04T17:21:44;2.5;31.0;56.0
2019-01-04T18:21:44;2.7;33.5;57.0
2019-01-04T19:21:44;2.7;34.5;58.0
2019-01-04T20:21:44;2.8;34.0;57.0
2019-01-04T21:21:44;2.8;33.0;55.0
2019-01-04T22:21:44;2.6;32.0;55.0
2019-01-04T23:21:44;2.5;31.5;54.0
2019-01-05T00:21:44;2.6;31.0;54.0
2019-01-05T01:21:44;2.5;30.5;54.0
2019-01-05T02:21:44;2.6;32.0;54.0
2019-01-05T03:21:44;2.6;33.0;54.0
2019-01-05T04:21:44;2.7;33.5;55.0
2019-01-05T05:21:44;2.6;33.0;55.0
2019-01-05T06:21:44;2.6;33.0;54.0
2019-01-05T07:21:44;2.7;33.5;55.0
2019-01-05T08:21:44;2.7;34.0;55.0
2019-01-05T09:21:44;2.9;34.0;55.0
2019-01-05T10:21:44;3.0;33.5;55.0
2019-01-05T11:21:44;3.1;33.5;55.0
2019-01-05T12:21:44;3.1;33.0;55.0
2019-01-05T13:21:44;3.1;33.0;55.0
